system,rho,topic,RR,RBP05,RBP085,AP
att98atdc,1,381,1.0,0.5000001192092896,0.1542005732192246,0.05139751775904744
att98atdc,1,382,1.0,0.9415440562879681,0.5682696799495484,0.36639825198935316
att98atdc,1,383,0.16666666666666666,0.01956178248667584,0.1332368482551319,0.01735808844266291
att98atdc,1,384,0.2,0.056644951037021954,0.2650620142830925,0.21685260728833888
att98atdc,1,385,1.0,0.9998158863941244,0.939330808559427,0.4851222215953758
att98atdc,1,386,0.16666666666666666,0.015625000000056843,0.0666953073771433,0.0362324761917498
att98atdc,1,387,1.0,0.8750172257614413,0.4118496907651307,0.17453147927572316
att98atdc,1,388,1.0,0.8097671636026087,0.6490053891678456,0.4078357116589814
att98atdc,1,389,0.07142857142857142,6.115436553955078e-05,0.022336388216146183,0.0011035035201540267
att98atdc,1,390,1.0,0.9997544848014313,0.9460415415613004,0.3601218036518597
att98atdc,1,391,1.0,0.9960935030820091,0.9415796304349582,0.4450843225482323
att98atdc,1,392,1.0,0.9981509145297089,0.845802534672875,0.4894829777209528
att98atdc,1,393,1.0,0.9958534315376257,0.8220852744891769,0.20152240981832642
att98atdc,1,394,1.0,0.7500610351607975,0.29626787302398355,0.14761243514239286
att98atdc,1,395,0.3333333333333333,0.1718757678827426,0.2735660533188023,0.1013472613751718
att98atdc,1,396,1.0,0.9999967094491541,0.9632492540009336,0.49755763333450875
att98atdc,1,397,0.5,0.28125762939453125,0.21693936386340393,0.06925662791924098
att98atdc,1,398,1.0,0.9722840863224889,0.7419418353299875,0.2523768302705363
att98atdc,1,399,1.0,0.5178737727886117,0.3356123347290817,0.21181007021491471
att98atdc,1,400,1.0,0.9830207162437299,0.8204343030503535,0.43940212056537903
att98atde,1,351,1.0,0.9999747763001088,0.944431115641963,0.6649836959383066
att98atde,1,352,1.0,0.8542503229006353,0.6274389592257573,0.458654961947786
att98atde,1,353,1.0,0.9907256646831981,0.7720169424005849,0.4622724412075886
att98atde,1,354,1.0,0.9734012428835113,0.7014299424549265,0.13077017886915251
att98atde,1,355,1.0,0.730468784463028,0.5403094815019646,0.20064420816326164
att98atde,1,356,0.0625,1.5259254837696227e-05,0.014460629030144173,0.06060763632383302
att98atde,1,357,1.0,0.9667922779913585,0.8540813499532465,0.4015028006495173
att98atde,1,358,1.0,0.976676986087825,0.6780804024433907,0.39824385975042886
att98atde,1,359,0.25,0.09378054842829897,0.19121726626367697,0.09323474724368531
att98atde,1,360,1.0,0.9990234042632511,0.9561577228829313,0.5689831002984171
att98atde,1,361,0.5,0.383270263671875,0.37243645193211256,0.35740333740333735
att98atde,1,362,0.25,0.08056652922186913,0.2364658666746367,0.08775361707069299
att98atde,1,363,0.14285714285714285,0.007812984287753011,0.06467906462271523,0.037134138182828166
att98atde,1,364,1.0,0.9319316894336119,0.7012833633135478,0.5365965496763544
att98atde,1,365,1.0,0.9999689898536417,0.9714679122360386,0.9219035982734336
att98atde,1,366,0.5,0.4678600812700335,0.6477299734927745,0.4513674864128748
att98atde,1,367,1.0,0.9998461061340012,0.9349075182798838,0.23256801433322757
att98atde,1,368,1.0,0.9997558531686244,0.9666960544923091,0.6281183444955336
att98atde,1,369,1.0,0.8447287381278561,0.4995993750802156,0.46395713327248195
att98atde,1,370,1.0,0.8714250893127833,0.7242369388943357,0.18867337960808467
att98atde,1,371,1.0,0.5000004769826774,0.15723841073030093,0.08633580033687706
att98atde,1,372,1.0,0.9992762804033664,0.8506624713141565,0.349319541404316
att98atde,1,373,1.0,0.9415445384262284,0.572272007080091,0.2920604885537506
att98atde,1,374,1.0,0.9982354668765903,0.8421892302501162,0.3336373171248952
att98atde,1,375,1.0,0.8909692028601061,0.5451818853579669,0.22796565334744842
att98atde,1,376,1.0,0.7750505861737218,0.5442951597504087,0.42800245982397184
att98atde,1,377,1.0,0.9418416620173963,0.6125551139231155,0.3393931543469712
att98atde,1,378,1.0,0.5015258803073908,0.23583009307987832,0.10079452531204373
att98atde,1,379,0.010101010101010102,1.5777218104420236e-30,1.8161260132772325e-08,0.006114615492054893
att98atde,1,380,1.0,0.5332036018953659,0.27569143019307335,0.31263068277164235
att98atde,1,381,1.0,0.5009765627328306,0.18571580232717955,0.06024120697101069
att98atde,1,382,1.0,0.9378690719895744,0.5401311333461736,0.35115109580350284
att98atde,1,383,0.5,0.28332525491714655,0.2716739944079614,0.025583136880754927
att98atde,1,384,0.2,0.0566465286538147,0.2706362692345439,0.1929949485170512
att98atde,1,385,1.0,0.9999962879453794,0.9617266872745489,0.5407596431495908
att98atde,1,386,0.25,0.06250000000023093,0.09238657637199361,0.04399192000315819
att98atde,1,387,1.0,0.8750157511094586,0.40940710298699207,0.1626298775030551
att98atde,1,388,1.0,0.9810051381652811,0.7464698788967855,0.43256733741575676
att98atde,1,389,0.041666666666666664,5.98374754190445e-08,0.004543401402427265,0.0008049376132428048
att98atde,1,390,1.0,0.9995269775463389,0.8462367573166307,0.15795508258689386
att98atde,1,391,1.0,0.9999847367301642,0.9799228027605446,0.45600282059976976
att98atde,1,392,1.0,0.9993666620188069,0.9102496014909108,0.5099884122928797
att98atde,1,393,1.0,0.9919554023072132,0.8347880249421518,0.2163104896409354
att98atde,1,394,0.5,0.28125023841971597,0.21119943310791175,0.07779729660479763
att98atde,1,395,0.3333333333333333,0.14112859967533353,0.22265397694528227,0.06729721458393426
att98atde,1,396,1.0,0.9999973205899888,0.9650225189488295,0.4683848858012339
att98atde,1,397,0.5,0.3139686585354866,0.2949303598780084,0.1599817539499958
att98atde,1,398,1.0,0.9965162431071803,0.8331442018778263,0.24458586341026067
att98atde,1,399,0.5,0.26000029270340824,0.3190931993893383,0.20767348757040546
att98atde,1,400,1.0,0.9684061861407369,0.8365652661421384,0.5003907738575617
bbn1,1,351,1.0,0.9994979412308864,0.9198341410427187,0.5446076920685473
bbn1,1,352,0.5,0.4242770737414865,0.5342547819687088,0.2733882442664318
bbn1,1,353,1.0,0.851550050901359,0.7276173135068436,0.3456311643816536
bbn1,1,354,0.5,0.33542631374873966,0.5461649027385689,0.3131584070601079
bbn1,1,355,1.0,0.8481979371286599,0.566492218976202,0.23588102954182857
bbn1,1,356,0.1,0.0009842216986797343,0.04932498436244732,0.05524265630654362
bbn1,1,357,1.0,0.9052503047978959,0.7587560437398736,0.34571246415624557
bbn1,1,358,1.0,0.7682457421911268,0.4922083429686442,0.32053589282772416
bbn1,1,359,0.125,0.00488281250545719,0.08355868547087261,0.050785453757786723
bbn1,1,360,1.0,0.9984998276923573,0.8893032630292993,0.3647318962628748
bbn1,1,361,0.5,0.4576416015625,0.4935035343387218,0.47848154714351904
bbn1,1,362,0.3333333333333333,0.24366420879960082,0.5014314454474059,0.23442518931936632
bbn1,1,363,0.125,0.0048851967439986765,0.09739711713591667,0.08789323634200528
bbn1,1,364,1.0,0.8705699986392119,0.7655243480022255,0.6109672193199689
bbn1,1,365,1.0,0.9999990146246205,0.985827125582734,0.9575841804042415
bbn1,1,366,1.0,0.9683060672248625,0.8111580900526679,0.5430910219324337
bbn1,1,367,1.0,0.9952262148741833,0.8253088098406213,0.19820014803262356
bbn1,1,368,1.0,0.9999998654865068,0.9887727941972276,0.7509641356911068
bbn1,1,369,1.0,0.7578394413358183,0.37375786938993366,0.34706842433038776
bbn1,1,370,1.0,0.808332469795815,0.6766905715797019,0.2623807598887415
bbn1,1,371,0.3333333333333333,0.125,0.10837955961560047,0.02953432005176176
bbn1,1,372,1.0,0.5000305250287056,0.16760817126152197,0.02836871782696599
bbn1,1,373,1.0,0.8828907088614529,0.4851654096580911,0.23069976141433646
bbn1,1,374,0.16666666666666666,0.023440243436524576,0.15254906001669843,0.2361313496583294
bbn1,1,375,1.0,0.9050545531699189,0.7115259116464204,0.4284960996090767
bbn1,1,376,0.5,0.2500004768380677,0.13359326395492263,0.011062262013113314
bbn1,1,377,1.0,0.9381032009145333,0.5750510359808563,0.3887686451721238
bbn1,1,378,0.16666666666666666,0.015625,0.06657326793733717,0.011696714735684538
bbn1,1,379,1.0,0.6269591081072576,0.32815500329295316,0.26895741814287694
bbn1,1,380,1.0,0.5000004768953659,0.1565193390991219,0.19546674799704974
bbn1,1,381,1.0,0.5000000000145519,0.1505085198162555,0.049481908536845524
bbn1,1,382,1.0,0.9844443848269329,0.6684869078326794,0.4908783465073098
bbn1,1,383,0.3333333333333333,0.1265298277139668,0.2070817558603883,0.02404330555555868
bbn1,1,384,0.16666666666666666,0.017033134587578047,0.18774713026161546,0.21800267227361222
bbn1,1,385,1.0,0.8157523295441298,0.5220310616625117,0.2802610848433438
bbn1,1,386,0.25,0.06250000838190317,0.09568457889728625,0.05156833498172254
bbn1,1,387,0.5,0.4862113377481023,0.6140849542894379,0.26883419796946273
bbn1,1,388,1.0,0.7984011173249466,0.5100160199084817,0.19810726787671304
bbn1,1,389,0.3333333333333333,0.140625,0.174930796875,0.003797988114751045
bbn1,1,390,1.0,0.9999982900482118,0.9721058382128539,0.44547267340529006
bbn1,1,391,1.0,0.8125887003567436,0.4342311180686217,0.1864559623016032
bbn1,1,392,1.0,0.9360146169638133,0.7966424282830931,0.40820411595263106
bbn1,1,393,1.0,0.7031403863838934,0.43831080151411805,0.08386202927036217
bbn1,1,394,1.0,0.75,0.2775284878495679,0.1261690145382424
bbn1,1,395,0.3333333333333333,0.1521099366148078,0.4013550344955589,0.2806295684606173
bbn1,1,396,1.0,0.9999919050917542,0.9620365753622501,0.47812088910107287
bbn1,1,397,0.5,0.37515902519228944,0.30110170462353597,0.19410551502855863
bbn1,1,398,1.0,0.9994694948230975,0.9197858170301265,0.35502409837063664
bbn1,1,399,1.0,0.7956055574241574,0.6137514994928863,0.27099111498952994
bbn1,1,400,1.0,0.9989652510479423,0.9004175946698243,0.42194804327741225
Brkly24,1,351,1.0,0.9944419870162311,0.7962773494358245,0.2964308405116619
Brkly24,1,352,1.0,0.6626971047371919,0.5132297565244041,0.0379197124527162
Brkly24,1,353,0.5,0.4394726792033852,0.40251039190027765,0.37405702177199124
Brkly24,1,354,0.1,0.0010986365378191647,0.058113478591029666,0.01920405147474713
Brkly24,1,355,1.0,0.5334796906172419,0.3189209373376739,0.09862537243781337
Brkly24,1,356,0.08333333333333333,0.00024414065592281986,0.026010878636815924,0.012788192199956906
Brkly24,1,357,1.0,0.998046333129414,0.9426803160912552,0.3283892579375645
Brkly24,1,358,1.0,0.7929716155781561,0.4810095103538025,0.20778253531124452
Brkly24,1,359,0.16666666666666666,0.019531250000227377,0.11485143540463831,0.03194684427687115
Brkly24,1,360,1.0,0.9978213463232604,0.8573748321003407,0.32749161506682145
Brkly24,1,361,0.5,0.27490293979644775,0.3249164206563003,0.30072359202793986
Brkly24,1,362,0.16666666666666666,0.02783209085475935,0.20453789481352763,0.0834763612907772
Brkly24,1,363,0.05,9.834766387939453e-07,0.00987482487122112,0.015510932675659082
Brkly24,1,364,1.0,0.6246796428536716,0.6575417991854868,0.5231095409570317
Brkly24,1,365,1.0,0.9999461831473595,0.9374132420774672,0.7590278703565801
Brkly24,1,366,1.0,0.863985835813893,0.6807417399756125,0.41476847742152534
Brkly24,1,367,0.2,0.03585863113983134,0.2176933167425102,0.07122834922383227
Brkly24,1,368,1.0,0.9941394353736581,0.8808219875765204,0.4080966632952674
Brkly24,1,369,1.0,0.7519588508021118,0.3387004914483465,0.2887739565877218
Brkly24,1,370,0.1111111111111111,0.0019531418256590882,0.04620071484005816,0.055580484842149745
Brkly24,1,371,0.005747126436781609,4.176194859519056e-53,9.237734864500685e-14,0.0019243349366636325
Brkly24,1,372,1.0,0.5004882812573329,0.18013337332489568,0.0366956933903215
Brkly24,1,373,1.0,0.9043333530935342,0.6373741832861354,0.3218707820061524
Brkly24,1,374,1.0,0.8861048086256484,0.628671185431251,0.27127302904342165
Brkly24,1,375,0.5,0.3738751602368443,0.6196297781877653,0.2191428641369025
Brkly24,1,376,0.5,0.2578127384185792,0.1890683844161211,0.017682204329816185
Brkly24,1,377,1.0,0.6313499530497212,0.4012594152761712,0.26975242753792933
Brkly24,1,378,0.03333333333333333,9.313225746154785e-10,0.0013468790649648088,0.005346555183003608
Brkly24,1,379,1.0,0.5000000074505806,0.15219272076152848,0.07030543995321313
Brkly24,1,380,0.16666666666666666,0.016114234982524067,0.10363020908980616,0.0991919985100841
Brkly24,1,381,0.5,0.250000059604929,0.13140088163914782,0.03079153369774425
Brkly24,1,382,0.5,0.4050598237663512,0.5218371475330672,0.3373476379081647
Brkly24,1,383,0.16666666666666666,0.017120365055234288,0.14842355498882034,0.017656081790437563
Brkly24,1,384,1.0,0.5219745636623048,0.34461214197752676,0.20471255127988017
Brkly24,1,385,1.0,0.9362572508398443,0.7899817266389227,0.2556792531654487
Brkly24,1,386,0.0625,1.5735626220703667e-05,0.018932158235728188,0.030904077730985503
Brkly24,1,387,0.5,0.32032203709246687,0.2973239595146447,0.11377037131023413
Brkly24,1,388,0.3333333333333333,0.1250038148718886,0.11937257712121385,0.01976724244429417
Brkly24,1,389,0.5,0.3769836425781252,0.2922018324549066,0.013601342502671924
Brkly24,1,390,1.0,0.9354324359446764,0.7588249377958881,0.08928365805535797
Brkly24,1,391,1.0,0.6270218054419345,0.3334938474015291,0.07713240679374954
Brkly24,1,392,1.0,0.9915480857839698,0.8275320207121315,0.436270885166489
Brkly24,1,393,0.5,0.4609394073486329,0.4592146808962401,0.06393937457340458
Brkly24,1,394,0.09090909090909091,0.000732421875000222,0.054670357199174,0.019634504928622575
Brkly24,1,395,0.16666666666666666,0.01562500003024095,0.06767647696303718,0.030346667366577432
Brkly24,1,396,1.0,0.9999774098687908,0.9330379598580563,0.323070146272742
Brkly24,1,397,0.2,0.03131103515625,0.09643676153578612,0.04409731574082686
Brkly24,1,398,0.1,0.0009770394117367687,0.042088818988105514,0.018916214007634886
Brkly24,1,399,0.3333333333333333,0.15649086989697802,0.2888217215350692,0.11230759963609382
Brkly24,1,400,1.0,0.9781710604721787,0.7507466382277411,0.35849489807662166
Brkly25,1,351,1.0,0.996094226895367,0.7342208449444009,0.31356461983325395
Brkly25,1,352,1.0,0.5019531250001138,0.19107084314645148,0.009690733040697964
Brkly25,1,353,0.5,0.43940911195205146,0.5005921924173168,0.26404675410061273
Brkly25,1,354,0.1,0.0014768322443177045,0.09975259465071402,0.10837084363211452
Brkly25,1,355,1.0,0.8671879769536308,0.5778954248494313,0.18299945666005105
Brkly25,1,356,0.1,0.0010092258453440195,0.06323178288473823,0.04521331391525503
Brkly25,1,357,1.0,0.9263608035750781,0.6980666601915181,0.3276813277317882
Brkly25,1,358,1.0,0.9416104750876644,0.6075248520138656,0.388718337897069
Brkly25,1,359,0.25,0.06445330381393433,0.1407633725496443,0.0357291092761683
Brkly25,1,360,0.5,0.25799560547261535,0.2241206546661922,0.03604977920991685
Brkly25,1,361,0.3333333333333333,0.126312255859375,0.201776613473237,0.1664021164021164
Brkly25,1,362,1.0,0.963867187501025,0.6772276021720368,0.24171435260296223
Brkly25,1,363,0.2,0.03125,0.07831304905410558,0.03852231643671437
Brkly25,1,364,1.0,0.7183995634591744,0.6765326809779999,0.5167946509668181
Brkly25,1,365,1.0,0.9999999983583621,0.994234930731585,0.9828172247920146
Brkly25,1,366,1.0,0.7619186836607362,0.45940956624033435,0.41792183151985596
Brkly25,1,367,1.0,0.9693317720834891,0.6330185375090467,0.09033459724619164
Brkly25,1,368,1.0,0.9374999936703734,0.8992142509564256,0.631656844707524
Brkly25,1,369,1.0,0.8803792011476903,0.5179736229607352,0.5191838139236329
Brkly25,1,370,1.0,0.6783210955533527,0.5957727683582823,0.17196026210101775
Brkly25,1,371,0.14285714285714285,0.007812500931322575,0.05791903197957698,0.01713781092891034
Brkly25,1,372,1.0,0.8125,0.36961875000000005,0.06598787129464989
Brkly25,1,373,0.5,0.2550721485172289,0.27798152714080676,0.14823096240441644
Brkly25,1,374,0.3333333333333333,0.21792617649785845,0.49430637915431747,0.24281151955000463
Brkly25,1,375,1.0,0.9891091362083853,0.7790644343423762,0.2584281753700321
Brkly25,1,376,0.5,0.2501225473844215,0.15612476932296318,0.0581211062111298
Brkly25,1,377,1.0,0.6020660549402379,0.4223150560088337,0.2238790655791035
Brkly25,1,378,0.3333333333333333,0.14746118338374006,0.3064198121099413,0.04551489729716216
Brkly25,1,379,0.017543859649122806,6.938894012151566e-18,1.7179359390133385e-05,0.024366324273570578
Brkly25,1,380,0.2,0.031250015832490874,0.08231222757720727,0.08137116521244163
Brkly25,1,381,0.5,0.25,0.1275000000015047,0.024255357384309034
Brkly25,1,382,1.0,0.5504327585226747,0.4570920798520727,0.36229472169742594
Brkly25,1,383,0.14285714285714285,0.007907988503575327,0.10539836275094042,0.016023842161062788
Brkly25,1,384,0.25,0.07641708851611106,0.27451343980028203,0.1929314957015201
Brkly25,1,385,1.0,0.750123024224195,0.30735279849745756,0.10896697574692889
Brkly25,1,386,0.1,0.0009765625,0.034743304956060934,0.014241784365047382
Brkly25,1,387,1.0,0.9595914156530516,0.7468362715038946,0.3009989944511252
Brkly25,1,388,1.0,0.8125425317564359,0.4212444835765652,0.21232064807016857
Brkly25,1,389,0.06666666666666667,3.0517578125e-05,0.01541573676722108,0.001105237979870679
Brkly25,1,390,1.0,0.9999695122241974,0.9156912588208184,0.20413494406155527
Brkly25,1,391,0.08333333333333333,0.0002446809303648941,0.03826501185257683,0.03552129700546246
Brkly25,1,392,0.5,0.31387755023031777,0.34887558543589525,0.303778173554959
Brkly25,1,393,1.0,0.9898529052734375,0.7818657087903781,0.15381029007789568
Brkly25,1,394,0.07142857142857142,6.127357482910156e-05,0.02307766424813752,0.009549274255156608
Brkly25,1,395,0.25,0.10937549173831984,0.24542607152993498,0.03317391685656197
Brkly25,1,396,1.0,0.9999881535841286,0.9530929682007838,0.36626219220018635
Brkly25,1,397,0.16666666666666666,0.01611328125,0.09608695789378523,0.05055505002592985
Brkly25,1,398,1.0,0.9687486830218248,0.9001295633501795,0.3753557835878996
Brkly25,1,399,1.0,0.9885702591974512,0.7563313383487548,0.23392038116944225
Brkly25,1,400,1.0,0.9883088935207711,0.7312052617357422,0.21190697076062007
Brkly26,1,351,1.0,0.9999389638396254,0.9786698097526939,0.8782687715138601
Brkly26,1,352,0.5,0.4183897667934662,0.5382923124820513,0.31126978959360435
Brkly26,1,353,0.5,0.3698092401034536,0.5759421253004895,0.2516425060925481
Brkly26,1,354,1.0,0.6722885438599493,0.5034289925223585,0.16133423133562574
Brkly26,1,355,1.0,0.9690167327644446,0.6349506262497648,0.2555201877729939
